79	110	53
79	106	561684
79	105	69628
79	104	25242
79	102	63869
79	99	8268
79	84	50020
79	81	8300
79	73	20
79	59	120750
79	56	0
79	50	3
79	49	82563
79	351	0
79	32	7750
79	255	942227
79	16	104930
79	52	138
79	1	0
79	4	26000
97	223	10376.72439
97	154	3631.398866
97	211	1346.109745
97	207	14.20846258
97	203	1130.993621
97	198	21475.23868
97	150	9450.332631
97	141	21.02852462
97	106	191659.0884
97	105	13308.21439
97	84	51476.12325
97	73	0
97	50	2232.71781
97	80	58866.22881
97	3	1516.895465
98	223	3212
98	222	22813
98	154	11363
98	211	268
98	198	1127
98	106	126621
98	95	1140
98	84	15294
98	80	59423
98	3	23646
119	249	52500
119	215	54491
119	223	26902
119	203	208501
119	197	2260
119	194	57557
119	162	23912
119	159	6242
119	150	47863
119	144	25215
119	143	6760
119	106	42145
119	104	3236
119	101	28327
119	238	26548
119	255	7150
126	215	38646
126	223	114087
126	216	483
126	203	42753
126	202	12740
126	197	1320
126	194	268801
126	174	10111
126	162	11728
126	159	13960
126	150	13223
126	144	47524
126	114	8203
126	104	0
126	101	206
126	255	11201
146	237	580.7856743
146	223	7563.654604
146	211	3361.270562
146	166	2565.78519
146	121	2185.550963
146	106	5196.652331
146	84	4517.890023
146	59	3722.758357
146	3	4400.459546
167	211	4320
167	198	132
167	150	2600
167	106	6977
169	249	65927
169	215	19482
169	225	53297
169	226	20500
169	223	38293
169	38	2000
169	184	6000
169	143	60427
169	133	3500
169	114	27809
169	44	53972
169	32	10010
169	233	2050
169	21	646922
169	4	26101
173	237	523
173	211	9
173	203	62026
173	174	5870
173	162	47491
173	159	20854
173	150	16354
173	143	35211
173	106	541
173	104	3
173	59	61010
173	49	25300
173	21	33000
173	255	690
173	16	27340
183	237	0
183	223	0
183	222	0
183	216	0
183	211	0
183	203	0
183	117	0
183	174	0
183	171	0
183	150	0
183	134	0
183	256	0
183	121	0
183	106	0
183	105	0
183	103	0
183	100	0
183	84	0
183	73	0
183	238	0
183	59	0
183	50	0
183	255	0
183	16	0
183	1	0
183	3	0
185	249	370037.0786
185	237	10593.08728
185	235	1834.288838
185	215	179624.6039
185	225	85880.16639
185	226	34609.62397
185	223	1341683.047
185	222	115595.2763
185	216	104343.9868
185	206	124155.5986
185	38	4761.581192
185	184	6923.586455
185	117	61084.49543
185	171	21001.54558
185	221	40385.74137
185	162	19475.58713
185	144	20309.18694
185	143	5539.792309
185	141	51743.19259
185	131	4525.256107
185	121	175249.8204
185	113	1384.717291
185	114	239462.8537
185	112	330038.1349
185	110	31405.38816
185	106	42073.25017
185	105	404567.3121
185	103	405491.3801
185	102	317880.3171
185	101	66325.18881
185	100	3679.655415
185	84	44921.15207
185	73	333765.7938
185	238	57945.80291
185	59	4469356.917
185	72	2630.962853
185	50	19901.15691
185	49	88928.39072
185	351	3963.984032
185	21	26508.10468
185	16	129788.6285
185	52	114986.9239
185	1	222267.4344
185	3	146379.388
199	223	0
199	203	7177
199	198	737
199	174	571
199	150	2614
199	106	32280
199	255	24
210	222	26750
210	203	75266
210	194	205
210	174	3761
210	162	27022
210	150	23452
210	143	35861
210	110	3
210	106	0
210	99	6926
210	52	1
210	4	6600
229	237	58314
229	222	76773
229	216	53100
229	211	1
229	203	1167110
229	174	306827
229	171	49500
229	159	3
229	150	585343
229	143	71156
229	136	17176
229	134	44
229	106	87378
229	104	208120
229	99	6913
229	84	5003
229	50	21
229	351	0
229	255	197680
229	4	23750
230	249	0
230	237	0
230	235	0
230	215	0
230	225	0
230	226	0
230	223	0
230	222	0
230	216	0
230	211	0
230	206	0
230	38	0
230	203	0
230	117	0
230	171	0
230	159	0
230	150	0
230	131	0
230	121	0
230	114	0
230	112	0
230	110	0
230	106	0
230	105	0
230	102	0
230	101	0
230	100	0
230	73	0
230	238	0
230	59	0
230	116	0
230	46	0
230	351	0
230	39	0
230	16	0
230	1	0
230	4	0
230	3	0
231	249	406385
231	237	60140
231	236	661838
231	215	30578
231	225	57347
231	226	21710
231	223	191559
231	222	114429
231	220	137150
231	216	452401
231	211	17
231	207	2138
231	38	57787
231	203	241231
231	202	405526
231	197	9197
231	194	104626
231	191	30953
231	117	1528003
231	174	71132
231	171	1721657
231	170	799416
231	166	130550
231	165	9890
231	221	61596
231	159	3393424
231	157	115566
231	150	7369
231	147	7500
231	28	2452
231	144	145233
231	143	455943
231	138	2451724
231	136	13410
231	133	2500
231	131	129449
231	130	21500
231	123	13630
231	121	51249
231	114	25750
231	112	51160
231	110	3169761
231	109	177674
231	106	497591
231	105	205306
231	103	460120
231	101	564159
231	95	171351
231	91	51
231	90	7500
231	89	474528
231	86	19240
231	238	451120
231	60	233889
231	59	1562995
231	58	134582
231	56	554127
231	72	55000
231	116	6894
231	49	82500
231	48	244189
231	46	7500
231	44	698742
231	351	1027150
231	40	521887
231	39	3070
231	32	7000
231	21	482666
231	23	19685
231	255	122381
231	14	16609
231	16	109690
231	4	211937
231	2	46040
234	237	14790
234	223	73
234	159	15304
234	58	17535
234	21	494993
234	16	26177
251	181	2783
251	202	233
251	130	0
272	235	0
272	223	1
272	154	46625
272	198	119
272	150	4184
272	106	6566
272	102	75
272	238	55109
272	80	54893
272	3	2637
-1	-1	-1
